likesCount,tweetUrl,action,rtCount,profileUrl,handle,description,name,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@Ruukel,@Ruukel,Board member of GEN @ecotourismnet & Estonian Nature Tourism Association /#localguide in Soomaa #nationalpark #Estonia /fan of #finnougrictastes & #dugoutcanoes,Aivar Ruukel,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@jpagirys,@jpagirys,"Building @ubcobikes in Europe. 
Founded @neematicbike Supporting @Invest_LT and @apoliticalco",Justinas Pagirys,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@tarikremila,@tarikremila,"Co-founder of a #realestate company in #Paris #France Board Member and Investor @tresorioCloud @SkillZBlock
Instagram: https://t.co/ORRcMltCwv",Tarik Remila,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@kristi_rebane,@kristi_rebane,,Kristi Rebane,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@GoGlobalWorld,@GoGlobalWorld,Go Global World is a free community for entrepreneurs around the world that speak English and plan to go global. Here they can connect with likeminded people.,Go Global World,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@miso_shiru_suki,@miso_shiru_suki,海外在住アラサー。日本にいた頃は外資戦コン。今は海外プロファームで管理職。たまに海外ニュース関連(主にテック)の引用ツイートします。,すっぱまん,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@raivoroo,@raivoroo,,Raivo Roolaid,,,,
11,https://twitter.com/EstonianSaunas/status/1266242669103050756,liked,,https://www.twitter.com/@PLillevali,@PLillevali,,Piret Lilleväli,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@taavet,@taavet,"Co-founder & chairman of @TransferWise the international money transfer platform, previously built @Skype as 1st employee, from Estonia, adventurer, disruptor",taavet hinrikus,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@seikatsu,@seikatsu,"I help free people move and make governments compete for every citizen.
CPO @Topia_Official. Founded @TeleportInc.
#EstonianMafia #SkypeMafia EIR @a16z",Sten Tamkivi,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@henkmrtn,@henkmrtn,"Co-Founder of https://t.co/nGGpZCuj7d, a father of two boys, a husband, builder of useful and usable web-apps. Currently retired :)",Martin Henk,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@AnsisEgle,@AnsisEgle,create,AE #paliecmājās🎄,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@marialasprilla,@marialasprilla,"Product Management, Personal Growth, Leadership. Living The Good Life.",Maria Lasprilla,,,,
,https://twitter.com/EstonianSaunas/status/1266242669103050756,RT,6,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@jkaljundi,@jkaljundi,"CEO: @Weekdone weekly PPP planning + quarterly OKR goal-setting tool for teams. 
Co-founder: @Koosloodus environment & @Garage48 startup foundations.",Jüri Kaljundi,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@KerryHaggard,@KerryHaggard,"writer, editor, #grammarnazi, wife, mom, curious person, optimist, cheerleader and believer in giving recognition where it's due",KerryHaggard,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@mrknt,@mrknt,Global PR at Bolt. Ex-Skype. Ex-TransferWise. Tweets in English and Estonian.,Marek Unt,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@peterkentie,@peterkentie,City marketing | Place branding | Eindhoven | Marketer | Designer | F1 | PSV | Estonia | Prog rock |,Peter Kentie,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@jaakennuste,@jaakennuste,Dipl. eng. angel investor and early stage incubator at Elevator Startups,Jaak Ennuste,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@sansin29,@sansin29,(RTs not necessarily endorsements),Sanjay Sinha,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@eddieoz,@eddieoz,"Founder @originalmycom #infosec #bitcoin #blockchain
BlockchainID: 1HrmCUM58wZ4bwrbRXqJZUyf1yXesRbtru
dxblog::eddieoz.crypto
while (!(dx == try()))",Edilson Osorio Jr.,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@erikhhhh,@erikhhhh,Lead Data Analyst at @boltapp 🚕🛵🛴🍕🦡,Erik Heintare,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@Alexapriscilla,@Alexapriscilla,"CEO , Academic Life Coach , Novel Writer #Idealist Aryan Woman",Priscilla Konig,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@Andris_Strazds,@Andris_Strazds,"Latvietis. Graduate of @SSE_Riga. Trained in finance and strategy, working at their intersection with communication. Polyglot. Frequent traveller.",Andris Strazds,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@victorhromero,@victorhromero,CEO & Founder of https://t.co/XlQlUwzgsO a Fintech Financial Insitution,Victor Romero,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@marekrannala,@marekrannala,#mobility #mobiledata #mobilepositioning @positium,Marek Rannala,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@eimantasbalta,@eimantasbalta,Random mintys ir juokeliai,Eimantas Balta,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@moreyh,@moreyh,building online marketplaces / actively figuring out life,moreyh 🇪🇪,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@akberzins,@akberzins,Partner @ChangeVentures.  @KauffmanFellows. 2x veteran of $100m+ startup exits. Co-founder @TechHubRiga. @Stanfordbiz. Politiski aktīvs @konservativie,Andris K. Berzins,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@3rdEFX,@3rdEFX,"...Online Developers • Growth Hackers • Renewable Energy, Smart City & ICT Consultants...",3rd EFX,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@THEOKINGB,@THEOKINGB,IG: theokin.g || Radio Presenter📻|| chef👨🏾‍🍳|| Wine Connoisseur 🍷,#Vhuludu Gang🌻,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@JKTallinnaKalev,@JKTallinnaKalev,"Official English account of Estonian based football club Tallinna Kalev. For daily news search for ""jktallinnakalev"" on Facebook or Instagram.",JK Tallinna Kalev English,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@audriusjanulis,@audriusjanulis,"Tech, Marketing, Comedy",Audrius Janulis,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@vassartonis,@vassartonis,"CPO, Co-Founder @VotemoApp /Prev. Creative at Age McCann /Havas /Division /My❤︎Topics #Creativity #MediaInnovation #DigitalSociety #Politics #Startups 🚀👨🏼‍🚀",Tõnis Vassar,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@TechChill,@TechChill,"It’s the startups that make winters hot. Join us at #techchill2021 February 17-19, 2021",TechChill | #techchill2021,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@UT_sTARTUpLab,@UT_sTARTUpLab,We help students to shape their ideas into validated business models and turn them into reality!,UT sTARTUp Lab,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@tikhomirovi,@tikhomirovi,CEO of Velmio,Elliot Tikhomirov,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@MTeidla,@MTeidla,,marko teidla,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@EstoniaInvest,@EstoniaInvest,The Estonian Investment Agency is a government agency promoting foreign investments and assisting international companies in finding business opportunities.,Invest in Estonia,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@IdentityMaps,@IdentityMaps,Specialists in Place Branding Management. We develop strategies for places around the world. #mapsidentity #placebranding #placemaking #softpower,Maps Identity,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@hannahmlbrown,@hannahmlbrown,"Head of Content at @e_Residents in Estonia.   Board member of @inclusivepeace.   Pacifist. Pragmatist. Third Culture Kid. She / Her
Views are my own.",hannahmlbrown,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@MonadicMultics,@MonadicMultics,Peace. Love. Cats. Category Theory. Monads. Multics. Multix.,Poecilotheria Metallica Cat,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@jaaskakarl,@jaaskakarl,"Capital Markets, Tech and Automotive",Karl Marten Jaaska,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@SandraS2rav,@SandraS2rav,Head of Sustainability 💚@BoltApp / Lecturer of EU law & legal tech @TallinnTech 🇪🇪. An @e_estonia-n in perpetuum. I tweet what I like,Sandra Särav,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@amytrangnguyen,@amytrangnguyen,"Investment Manager @WaveVentures | Passionate about #technology and #VC 🚀🌍 — ❤: sauna, boba, evenings w/ good food and friends.",Amy Trang Nguyen,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@Tanya_S_J,@Tanya_S_J,Senior HR Partner and Talent Acquisition Specialist. Digital Transformation. People and Culture.,Tanya Janic 🍁,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@peeterkompus,@peeterkompus,Venture capital @trindvc,Peeter Kompus,,,,
35,https://twitter.com/startupestonia/status/1265192565655113729,liked,,https://www.twitter.com/@BalticsNBeyond,@BalticsNBeyond,balticsandbeyond.eu,Pauls Miklasevics,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@studios,@studios,Former entrepreneur creating value by approaching problems from an interdisciplinary perspective using new technologies.,Bogdan Ceobanu 🇪🇺,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@waldec,@waldec,"Co-Founder @BoltApp @Garage48 & Estonian #Education Fund

Father of 2 great 👫

Fan of #Entrepreneurs #EdTech #Nature #DoingGood #Sports

All #OffTheRecord",Martin Villig 🇪🇪,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@Alexapriscilla,@Alexapriscilla,"CEO , Academic Life Coach , Novel Writer #Idealist Aryan Woman",Priscilla Konig,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@eimantasbalta,@eimantasbalta,Random mintys ir juokeliai,Eimantas Balta,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@akberzins,@akberzins,Partner @ChangeVentures.  @KauffmanFellows. 2x veteran of $100m+ startup exits. Co-founder @TechHubRiga. @Stanfordbiz. Politiski aktīvs @konservativie,Andris K. Berzins,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@3rdEFX,@3rdEFX,"...Online Developers • Growth Hackers • Renewable Energy, Smart City & ICT Consultants...",3rd EFX,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@THEOKINGB,@THEOKINGB,IG: theokin.g || Radio Presenter📻|| chef👨🏾‍🍳|| Wine Connoisseur 🍷,#Vhuludu Gang🌻,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@TaaviRoivas,@TaaviRoivas,"MP, Former Prime Minister of Estonia (2014-2016)",Taavi Rõivas,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@leighton_jh,@leighton_jh,"Economist with a focus on innovation @CSFI1 // ex @TS_Lombard, @UKParliament, @LSEEcHist // Passions: tennis, the Spurs, the zeitgeist.",Leighton Hughes,,,,
,https://twitter.com/startupestonia/status/1265192565655113729,RT,10,https://www.twitter.com/@UT_sTARTUpLab,@UT_sTARTUpLab,We help students to shape their ideas into validated business models and turn them into reality!,UT sTARTUp Lab,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@oinume,@oinume,Software Engineer in Tokyo. Gopher.,oinume,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@MFAestonia,@MFAestonia,Official account of the Ministry of Foreign Affairs of the Republic of Estonia. 🇪🇪 #EstoniaMFA #EstoniaUNSC,Estonian MFA 🇪🇪,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@Anetttu,@Anetttu,Digital Transformation Adviser at @e_Estonia- Keynote Speaker. Sharing my own values & ideas. #eGovernance #Cybersecurity #DigitalSociety,Anett Numa,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@Gus_Giorgetti,@Gus_Giorgetti,"#Responsible-Innovation, #Open-Government , #Digital-Urbanism",Gustavo Giorgetti,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@DKAMBinEstonia,@DKAMBinEstonia,"Kristina Miskowiak Beckvard, Danish Ambassador to Estonia since September 2017 Cph•London•Cambridge•Vienna•Paris RT’s#endorsement",Kristina M. Beckvard🇩🇰🇪🇪,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@FriendofEstonia,@FriendofEstonia,Researcher| E-governance specialist| I-voting advocate| Cyber Security champion,FriendofEstonia,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@ThiradejB,@ThiradejB,research politics economics,Thiradej Bhromkhoch,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@IJAIJN,@IJAIJN,"新規登録したもののＰＣでのやりとりのみ、スマホとやらはまだ所有せず。よって通信相手には不便をかけますがお許しをm(__)m　

なにかしらのやり取りができればと思います(^^)",素敵なザコキャラ＠凡人丸,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@MSiManagement,@MSiManagement,Management & tech consulting. Analytical intelligence. Connecting & building bridges among nations interest for inclusive prosperity. Est 1991,Management Services International (MSI),,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@tsunami_cyber,@tsunami_cyber,cybersecurity,Sam A,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@AariLemmik,@AariLemmik,"Head of International Relations @CCDCOE Opinions my own, RT not endorsement",Aari Lemmik,,,,
12,https://twitter.com/startupestonia/status/1264897243703840770,liked,,https://www.twitter.com/@marikrusten,@marikrusten,#EstoniaMFA #eEstonia #digitalsociety 🔌 🇪🇪,marikrusten,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@oinume,@oinume,Software Engineer in Tokyo. Gopher.,oinume,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@MFAestonia,@MFAestonia,Official account of the Ministry of Foreign Affairs of the Republic of Estonia. 🇪🇪 #EstoniaMFA #EstoniaUNSC,Estonian MFA 🇪🇪,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@Anetttu,@Anetttu,Digital Transformation Adviser at @e_Estonia- Keynote Speaker. Sharing my own values & ideas. #eGovernance #Cybersecurity #DigitalSociety,Anett Numa,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@Gus_Giorgetti,@Gus_Giorgetti,"#Responsible-Innovation, #Open-Government , #Digital-Urbanism",Gustavo Giorgetti,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@DKAMBinEstonia,@DKAMBinEstonia,"Kristina Miskowiak Beckvard, Danish Ambassador to Estonia since September 2017 Cph•London•Cambridge•Vienna•Paris RT’s#endorsement",Kristina M. Beckvard🇩🇰🇪🇪,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@FriendofEstonia,@FriendofEstonia,Researcher| E-governance specialist| I-voting advocate| Cyber Security champion,FriendofEstonia,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@ThiradejB,@ThiradejB,research politics economics,Thiradej Bhromkhoch,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@IJAIJN,@IJAIJN,"新規登録したもののＰＣでのやりとりのみ、スマホとやらはまだ所有せず。よって通信相手には不便をかけますがお許しをm(__)m　

なにかしらのやり取りができればと思います(^^)",素敵なザコキャラ＠凡人丸,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@MSiManagement,@MSiManagement,Management & tech consulting. Analytical intelligence. Connecting & building bridges among nations interest for inclusive prosperity. Est 1991,Management Services International (MSI),,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@tsunami_cyber,@tsunami_cyber,cybersecurity,Sam A,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@AariLemmik,@AariLemmik,"Head of International Relations @CCDCOE Opinions my own, RT not endorsement",Aari Lemmik,,,,
12,https://twitter.com/e_estonia/status/1264807182379503616,liked,,https://www.twitter.com/@marikrusten,@marikrusten,#EstoniaMFA #eEstonia #digitalsociety 🔌 🇪🇪,marikrusten,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@MFAestonia,@MFAestonia,Official account of the Ministry of Foreign Affairs of the Republic of Estonia. 🇪🇪 #EstoniaMFA #EstoniaUNSC,Estonian MFA 🇪🇪,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@garethniblett,@garethniblett,#Cyber #Security & #Privacy Brain for Hire / Lord of the Manor @wechmuth / Distiller @manorspirits / Anglo-German in Estonia 🇬🇧🇩🇪🇪🇪,Gareth Niblett,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@Anetttu,@Anetttu,Digital Transformation Adviser at @e_Estonia- Keynote Speaker. Sharing my own values & ideas. #eGovernance #Cybersecurity #DigitalSociety,Anett Numa,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@FriendofEstonia,@FriendofEstonia,Researcher| E-governance specialist| I-voting advocate| Cyber Security champion,FriendofEstonia,,,,
,https://twitter.com/e_estonia/status/1264807182379503616,RT,6,https://www.twitter.com/@EstoniaGeneva,@EstoniaGeneva,Permanent Mission of #Estonia to the #UnitedNations and other International Organizations in #Geneva.,EstoniaGeneva,,,,
2,https://twitter.com/startupestonia/status/1263455660483719168,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
2,https://twitter.com/startupestonia/status/1263455660483719168,liked,,https://www.twitter.com/@marie_vainumets,@marie_vainumets,HR at TransferWise. Language enthusiast 🇪🇪 🇬🇧 🇪🇸 🇮🇹 BA in Modern European Languages and Cultures.,Marie,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@jkaljundi,@jkaljundi,"CEO: @Weekdone weekly PPP planning + quarterly OKR goal-setting tool for teams. 
Co-founder: @Koosloodus environment & @Garage48 startup foundations.",Jüri Kaljundi,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@lseelenbinder,@lseelenbinder,Builder of products. Follower of Jesus. Husband to Naemi. 🇺🇸 expat in 🇨🇭. Founder @StadiaMaps & Partner at @FunktionalOU Views are my own.,Luke Seelenbinder,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@s_usinger,@s_usinger,"🇦🇱 currently in #tirana #albania #startups #community #ecosystem #accelerator #coworking. used to live in #Iran, from #cologne",Sara Usinger,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@Valtonenk,@Valtonenk,Entrepreneur and startup activist. Special interest in trains and tunnels 🙂,Kustaa Valtonen,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@PracticaCapital,@PracticaCapital,"A dedicated Baltic VC focusing on investments in the Baltic (Lithuania, Latvia, Estonia) and Baltic-origin (e.g. Baltic diaspora) ventures in Europe.",Practica Capital,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@labsoflatvia,@labsoflatvia,"Platform providing information from and about innovations, technologies and startups in Latvia. Check our site & be inspired by stories of Latvian companies.",Labs Of Latvia,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@thestreamfest,@thestreamfest,Stream Festival - the event for early-stage startups.,Stream Startup Festival,,,,
10,https://twitter.com/startupestonia/status/1263367195741978624,liked,,https://www.twitter.com/@DreamApply,@DreamApply,Student Recruitment & Admissions Management System for #HigherEducation,DreamApply,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@jkaljundi,@jkaljundi,"CEO: @Weekdone weekly PPP planning + quarterly OKR goal-setting tool for teams. 
Co-founder: @Koosloodus environment & @Garage48 startup foundations.",Jüri Kaljundi,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@lseelenbinder,@lseelenbinder,Builder of products. Follower of Jesus. Husband to Naemi. 🇺🇸 expat in 🇨🇭. Founder @StadiaMaps & Partner at @FunktionalOU Views are my own.,Luke Seelenbinder,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@katavarblane,@katavarblane,,Kata Varblane,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@s_usinger,@s_usinger,"🇦🇱 currently in #tirana #albania #startups #community #ecosystem #accelerator #coworking. used to live in #Iran, from #cologne",Sara Usinger,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@Valtonenk,@Valtonenk,Entrepreneur and startup activist. Special interest in trains and tunnels 🙂,Kustaa Valtonen,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@PracticaCapital,@PracticaCapital,"A dedicated Baltic VC focusing on investments in the Baltic (Lithuania, Latvia, Estonia) and Baltic-origin (e.g. Baltic diaspora) ventures in Europe.",Practica Capital,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@labsoflatvia,@labsoflatvia,"Platform providing information from and about innovations, technologies and startups in Latvia. Check our site & be inspired by stories of Latvian companies.",Labs Of Latvia,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@thestreamfest,@thestreamfest,Stream Festival - the event for early-stage startups.,Stream Startup Festival,,,,
10,https://twitter.com/Latitude59/status/1263355739357286401,liked,,https://www.twitter.com/@DreamApply,@DreamApply,Student Recruitment & Admissions Management System for #HigherEducation,DreamApply,,,,
,https://twitter.com/Latitude59/status/1263355739357286401,RT,5,https://www.twitter.com/@s_usinger,@s_usinger,"🇦🇱 currently in #tirana #albania #startups #community #ecosystem #accelerator #coworking. used to live in #Iran, from #cologne",Sara Usinger,,,,
,https://twitter.com/Latitude59/status/1263355739357286401,RT,5,https://www.twitter.com/@Valtonenk,@Valtonenk,Entrepreneur and startup activist. Special interest in trains and tunnels 🙂,Kustaa Valtonen,,,,
,https://twitter.com/Latitude59/status/1263355739357286401,RT,5,https://www.twitter.com/@startupestonia,@startupestonia,Everything about the startup scene and starting up in Estonia. Supercharging the Estonian startup ecosystem for global success. #startupestonia,Startup Estonia,,,,
,https://twitter.com/Latitude59/status/1263355739357286401,RT,5,https://www.twitter.com/@Startup100_fi,@Startup100_fi,Monthly chart of the hottest startups from Finland! Tracking 2000+ companies. Founded by @juhani | sponsored by @SF_Agency,Startup100 Finland,,,,
,https://twitter.com/Latitude59/status/1263355739357286401,RT,5,https://www.twitter.com/@labsoflatvia,@labsoflatvia,"Platform providing information from and about innovations, technologies and startups in Latvia. Check our site & be inspired by stories of Latvian companies.",Labs Of Latvia,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@sansin29,@sansin29,(RTs not necessarily endorsements),Sanjay Sinha,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@heftamayo,@heftamayo,Linux Fan,herbert tamayo,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@DeaDixit,@DeaDixit,Words can save the day. Make them count. #Communication & #writing bring bread to the table. #Books & good humor are a necessity.,Dea Paraskevopoulos,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@EconMinEstonia,@EconMinEstonia,Estonian Ministry of Economic Affairs & Communications  |  Ministers Taavi Aas & Raul Siem  |  Vice ministers @leppiman @viljarlubi @sikkut @timo_est,EconMinEstonia,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@TallinnUni,@TallinnUni,Tallinn University is an innovative and academically enriching university located in Estonia.,Tallinn University,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@TallinnaYlikool,@TallinnaYlikool,Tallinna Ülikool – targa eluviisi eestvedaja.,Tallinna Ülikool,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@abujbr,@abujbr,Overoptimism keeps me alive and challenges helps me pushing forward.   UTM Phd candidate,Abu,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@sweezyJones,@sweezyJones,"Business developer, Creative director @kixnkax | Fashion Model | Signor Dolce|coming soon",Durojaye Kunle Sweet,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@Tobbe_JK,@Tobbe_JK,"business analysis & consultancy | e_estonia, e-governance, digitalization, intl. relations | intl politics & law, ma | rt ≠ appr. | pers. views",Tobias J. Koch,,,,
25,https://twitter.com/startupestonia/status/1263059172612071424,liked,,https://www.twitter.com/@ParimSoftware,@ParimSoftware,Professional staff management software. Support: https://t.co/UjExYJQY5v,PARiM Software,,,,
