likesCount,tweetUrl,action,profileUrl,handle,description,name,rtCount,,,,,,,
4,https://twitter.com/TelAvivUni/status/1100065469803966467,liked,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,,,,,,,,
4,https://twitter.com/TelAvivUni/status/1100065469803966467,liked,https://www.twitter.com/@Moses080e,@Moses080e,"Account under construction. 🚧🚧🛎I'M A REMNANT Tennis player🎾
Instagram @hello_eloh",Eloh 🎾🎾☣,,,,,,,,
4,https://twitter.com/TelAvivUni/status/1100065469803966467,liked,https://www.twitter.com/@OriBarEl1,@OriBarEl1,,Ori Bar El,,,,,,,,
,https://twitter.com/TelAvivUni/status/1100065469803966467,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,3,,,,,,,
,https://twitter.com/TelAvivUni/status/1100065469803966467,RT,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,3,,,,,,,
,https://twitter.com/TelAvivUni/status/1100065469803966467,RT,https://www.twitter.com/@OriBarEl1,@OriBarEl1,,Ori Bar El,3,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@ehud,@ehud,"Philosopher and historian of biology at Tel Aviv University. Before that: CS, SE, programming languages. I'm almost always half joking.",Ehud Lamm إيهود,,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@carmelva,@carmelva,"Digital Culture/Discourse/Religion, Posthumanism @ Tel Aviv University. Sci Fi & Fantasy geek, Spiritualist, mothering a cute dog. Tweets in English & Hebrew.",Carmel Vaisman,,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@amiroftals,@amiroftals,"cognitive neuroscience postdoc by day, pretty similar by night",Amir Tal,,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@Liad_Mudrik,@Liad_Mudrik,,Liad Mudrik,,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,,,,,,,,
6,https://twitter.com/OdedRechavi/status/1100045645405216768,liked,https://www.twitter.com/@itamar_lev,@itamar_lev,,Itamar Lev,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@yaelsr,@yaelsr,"Mother of three, teacher, molecular biologist, photographer",د. ياعل سيجال-رودر. Yael Segal-Ruder 🏴,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@AnnaSchapiro,@AnnaSchapiro,"Assistant Prof at U Penn. Learning, memory, sleep, neural network modeling, open science.",Anna Schapiro,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@EmmaPettengale,@EmmaPettengale,"Managing Editor @pppublishing & @the_biochemist 
Passionate about Science, Publishing & EDI for all
#WomeninSTEM #DiversityinSTEM
Pronouns: Her/ She",Emma Pettengale 🧬🦠🔬,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@shakedpa,@shakedpa,"Art, (neuro)science and other geeky stuff. Lives in an 80s RPG.",Shaked Palgi,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@ericmiskalab,@ericmiskalab,"We investigate RNA, epigenetics, transposons and more @Cambridge_Uni @GurdonInstitute @GeneticsCam @SangerInstitute. Run by lab members.",Eric Miska Lab,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@amiroftals,@amiroftals,"cognitive neuroscience postdoc by day, pretty similar by night",Amir Tal,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@FrankDarya,@FrankDarya,"Cognitive neuroscientist interested in episodic memory, hippocampus and surprises.",Darya Frank,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@Liad_Mudrik,@Liad_Mudrik,,Liad Mudrik,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@LeahHouri,@LeahHouri,"Postdoc fellow at the Vosshall lab, @RockefellerUniv. 
PhD at the Oded Rechavi lab @TelAvivUni.
Random thoughts. Interesting papers.",Leah Houri-Ze'evi,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@itamar_lev,@itamar_lev,,Itamar Lev,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@PBNeuroVascLab,@PBNeuroVascLab,"A #neuroscience  lab at the @TelAvivUni, passionate to know how neurons and blood vessels interact in the brain. Funded by #ERC_Research",Pablo Blinder,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@Sharonp39394228,@Sharonp39394228,,Sharon paz,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@tal_shira,@tal_shira,"PhD candidate in Cognitive Science at the Hebrew University.
Language acquisition, language evolution and language change.",Shira Tal,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@urikorisky,@urikorisky,,uri korisky,,,,,,,,
15,https://twitter.com/OdedRechavi/status/1100004182021541890,liked,https://www.twitter.com/@NaomiHavron,@NaomiHavron,"Post doc studying language acquisition @Cognition_ENS. Interested in #openscience, #R, child development, psycholinguistics, and cognitive science.",Naomi Havron,,,,,,,,
,https://twitter.com/OdedRechavi/status/1100004182021541890,RT,https://www.twitter.com/@ericmiskalab,@ericmiskalab,"We investigate RNA, epigenetics, transposons and more @Cambridge_Uni @GurdonInstitute @GeneticsCam @SangerInstitute. Run by lab members.",Eric Miska Lab,2,,,,,,,
,https://twitter.com/OdedRechavi/status/1100004182021541890,RT,https://www.twitter.com/@yadindudai,@yadindudai,"Neuroscientist; family, memory, history. English: Science & culture; Hebrew: Micro-attempts to abate local fascism. Tweeting my personal views only.",Yadin Dudai 🏴,2,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@garotasemfio,@garotasemfio,"Consultora em tecnologia móvel, odontogeriatra homecare, estudiosa da biotecnologia. Estou na @CBNoficial e @CBNcuritiba.
Contato: bia@garotasemfio.com.br",Bia Kunze 📱,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@Gutenmaher,@Gutenmaher,https://t.co/Bii51aYzIr,Vladimir Gutenmaher,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@daveasm3,@daveasm3,"Christian, Family man, dentist, husband, bicyclist, paraglider pilot, skier, Rotarian, DePaul magna cum laude alumnus, Loyola University Dentistry alumnus.🚲🏔️🇺🇸",Dave McWhinnie,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@PrairWarur,@PrairWarur,Child of God Holy Spirit filled born again believer,Sioux,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@FromMichelle,@FromMichelle,MMC #PR President @IBM vet 🐻 @Cal mom Published by @HuffPost @VLAB @TEDxSanJoseCa @Business2Community @Microsoft #IoT #AI #cloudcomputing #futurofwork,Michelle McIntyre,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@bhatnagardeepak,@bhatnagardeepak,,Deepak Bhatnagar,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@iKaushikBaruah,@iKaushikBaruah,Computer Engineer,Kaushik Baruah (KB),,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@emordetzki,@emordetzki,"Ingeniero perfeccionista. Interesado en temas nacionales, internacionales. Aficionado al ciclismo y la F1.",Enrique Mordetzki,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@IsraelinHK,@IsraelinHK,Official Twitter of the Consulate General of Israel in Hong Kong,Israel in HK / 以色列在香港,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@XNicoleAnistonX,@XNicoleAnistonX,VEGAN - AHIMSA ♢ I am a quantum collective consciousness evolving ♢ Atana Consulting 💜 IG: realnicoleaniston 🌱@sugartacola 🌱 Fleshlight: https://t.co/CNkrdoCyjk,Nicole Aniston,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@jamessodabi,@jamessodabi,Bibliophile. Oenophile. Coffeephile. Scientist. Neuroscientist. A Lover. Vivophile. Everything is political! Amandla ✊,Nkumbulo JamesSodabi,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@_ayeli_,@_ayeli_,"#VFL #GBO 🍊 #Jewish #Israel 🇮🇱 #Tica #Manuda 🇨🇷 Book Lover, Foodie, Sports Fanatic, Salsera, Adventurer.",Ayeli,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@SantiLobelle,@SantiLobelle,,Santi Lobelle,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@AllanCatellier,@AllanCatellier,"USAF ,Collage, and business manager. Love fishing and gun's.",Allan Catellier,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@PorazDan,@PorazDan,Deputy Spokesman at @IsraelMFA. Born and raised in Tel Aviv. Currently based in Jerusalem. Not always diplomatic but always sincere. אַבּוּ אלְ-בַּנַת,Dan Poraz,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@k3939p,@k3939p,スタジオガンダルフ FGOヨンコマと東方イラストhttps://t.co/1kgIMMF6fG,彩川🌸春例J09魔理沙&甲州祭17コミケ98新刊,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@Founder_Reading,@Founder_Reading,"Daily newsletter of human-curated, must-read posts by startup founders and investors. 

Stay informed of the best content produced daily across the ecosystem",FounderReading,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@AaronRZiegler,@AaronRZiegler,Globally Sold Author / Poet. Alternative-Reality Game Master. Geopolitical Scientist. Polymath Scientist.Technomancer. Zenarchist Revolutionary.,Aaron R. Ziegler,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@JefferyMcmaster,@JefferyMcmaster,"Fashion is a popular style, especially in clothing, footwear, lifestyle, accessories, makeup, hairstyle and body. Fashion can change your life as well.",Jeffery Mcmaster,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@KievThiago,@KievThiago,Rio de Janeiro  🇧🇷,Tiago Goodman,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@JuanCEH1,@JuanCEH1,"Married Gay Puerto Rican Jew. No specific political party affiliation. Desire wisdom, insight, understanding, knowledge, inclusion, ability to teach and give.",JuanCEH,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@Ambrecanelle191,@Ambrecanelle191,,Ange,,,,,,,,
29,https://twitter.com/EladRatson/status/1099977544462467072,liked,https://www.twitter.com/@irishzionist,@irishzionist,"""if you can't mourn AriFuld you are an accomplice in his murder"" 🇮🇪🇮🇱🇺🇸🇬🇧✡️#BringAhlamTamimiToJustice",Tara 💙🇮🇱💙👁‍🗨 🇿️#NeverAgainIsNow,,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@Gutenmaher,@Gutenmaher,https://t.co/Bii51aYzIr,Vladimir Gutenmaher,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@MFS001,@MFS001,"The News you don't read in the MSM, Not politically correct, Pro Israel, Christian, Conservative, Tweets in English, French, Russian, Dutch and German....",MFS - The Other News,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@IsraelinIreland,@IsraelinIreland,"A Twitter feed dedicated to promoting diplomatic relations, economic growth and friendship between the State of Israel 🇮🇱 and the Republic of Ireland 🇮🇪.",Israel in Ireland,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@BritsForIsrael,@BritsForIsrael,"Israel is a brave liberal democracy in a region of dictatorships and tyranny, and a beacon of light and freedom. Help challenge Israel hatred.",Brits For Israel,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@iKaushikBaruah,@iKaushikBaruah,Computer Engineer,Kaushik Baruah (KB),12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@ynkutner,@ynkutner,"Tweet about #Zionism, #antisemitism (incl. #antiZionism), #Israel. Non-religious. Scientific. Secret #Mossad agent. No bigotry/racism/pseudoscience.
🇮🇱🇺🇸",🇮🇱 Yosef Kutner,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@joe_nuzz,@joe_nuzz,"#MAGA 🇺🇸Reagan, Evangelical Christian Apologetics✝️ #TCOT Critical Studies of Islam Livid @Extortion17|Benghazi, #Prolife Imprisoned 4 Operation Rescue",JOE,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@AaronRZiegler,@AaronRZiegler,Globally Sold Author / Poet. Alternative-Reality Game Master. Geopolitical Scientist. Polymath Scientist.Technomancer. Zenarchist Revolutionary.,Aaron R. Ziegler,12,,,,,,,
,https://twitter.com/EladRatson/status/1099977544462467072,RT,https://www.twitter.com/@irishzionist,@irishzionist,"""if you can't mourn AriFuld you are an accomplice in his murder"" 🇮🇪🇮🇱🇺🇸🇬🇧✡️#BringAhlamTamimiToJustice",Tara 💙🇮🇱💙👁‍🗨 🇿️#NeverAgainIsNow,12,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@DanDavidPrize,@DanDavidPrize,The Dan David Prize recognizes and encourages innovative and interdisciplinary research that cuts across traditional boundaries and paradigms.,Dan David Prize,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@classcentral,@classcentral,Plan your online learning with Class Central. Follow us and never miss a course.,Class Central,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@radioviki,@radioviki,"ZIONIST
‏‏مبارزه با ‎‎#یهودستیزی در ‎‎‎#رادیوویکی کانال تلگرام رادیو ویکی https://t.co/arCsLeT6Su‎‎‎",رادیو ویکی 🇮🇱,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@IDEAS_Immersion,@IDEAS_Immersion,"Accelerating Tel Aviv University entrepreneurs. Los Angeles & Chicago: July 14-28, 2019.",IDEAS Immersion,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@Mia_Mardamshin,@Mia_Mardamshin,"PhD student in Tel Aviv University @LabGeiger
EACR Ambassador
#ClinicalProteomics #MassSpec #Cancer",Mariya Mardamshina,,,,,,,,
7,https://twitter.com/TelAvivUni/status/1099685317777543170,liked,https://www.twitter.com/@Moses080e,@Moses080e,"Account under construction. 🚧🚧🛎I'M A REMNANT Tennis player🎾
Instagram @hello_eloh",Eloh 🎾🎾☣,,,,,,,,
,https://twitter.com/TelAvivUni/status/1099685317777543170,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,2,,,,,,,
,https://twitter.com/TelAvivUni/status/1099685317777543170,RT,https://www.twitter.com/@AsperFoundation,@AsperFoundation,Celebrating 35 years of leading by example. Featuring news & updates on projects of The Asper Foundation and the Human Rights & Holocaust Studies Program.,The Asper Foundation,2,,,,,,,
1,https://twitter.com/TelAvivUni/status/1099660296547901440,liked,https://www.twitter.com/@yuval_sapir,@yuval_sapir,"Botanist, evolutionary ecologist, and director of Tel Aviv U botanical garden",Yuval Sapir,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@cking57,@cking57,Christ in the center brings life into focus!,Carol King,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@Timberati,@Timberati,Retired forester. Humboldt State grad. Water master for a nano-water company. Interested in private solutions to public needs. Libertarian. Pro-vax. Pro-GE.,OK Boomer Norm,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@ebbavi,@ebbavi,"Se o PR não fosse Bolsonaro, Moro desarticularia PCC, CV? Paulo Guedes implantaria o Livre Mercado? Weintraub e Damares desconstruiriam a doutrinação? #Bolso22",Dia 15/03 eu vou! -30 bi,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@ricardofish,@ricardofish,,Richardi G.,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@pollsstar,@pollsstar,"world traveller, serial hugger, voracious reader, aesthete who loves to chat",polly dymock,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@G_Voskopoulos,@G_Voskopoulos,"Assoc.Professor,European Studies,f.Head of Deprt.,Inter- European Studies,UoM,Gr,f.Erasmus Ac.Coordinator,JeanMonnet Centre of Excellence Resear.Coordin.2015-18",George Voskopoulos,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@paraujor,@paraujor,,Patricia Araujo,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@PinkwvPink,@PinkwvPink,NO LISTS OR YOU WILL BE BLOCKED,PINK,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@AndersonPetron1,@AndersonPetron1,"30 anos em Facilities e Manutenção 
Predial. Cuidando de gente, sempre!",Anderson Petronio ,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@FRZELP,@FRZELP,,مرد مجسمه,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@amcl23456,@amcl23456,,al,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@fairley_khc,@fairley_khc,"Time-served compositor in the hot-metal era and military history devotee
Detest all forms of Socialism and Left-wing group think, also PC claptrap!",Ken H C Fairley 🇬🇧🇮🇱,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@maherm915,@maherm915,,mo,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@TAUMedFaculty,@TAUMedFaculty,"Sackler Faculty of Medicine at Tel Aviv University, the largest in Israel, combines research in the medical sciences & teaching",TAU Faculty of Medicine,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@Jen65683030,@Jen65683030,prega. no soliciting. no evil. no evil.,Jen,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@EmeliaMelvin,@EmeliaMelvin,PhD student at TAU,Emelia Melvin,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@C8H804,@C8H804,,DOPAC,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@Letizia57865160,@Letizia57865160,,Letizia,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@EshitaPaul3,@EshitaPaul3,,Eshita Paul,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@alessionahmad,@alessionahmad,"#PhD student at the Barzel Lab, @TelAvivUni . Genetic engineering of B cells. Novel #immunotherapy strategies for viral infections",Alessio D. Nahmad,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@natalyaronova,@natalyaronova,,Natalya Ar,,,,,,,,
25,https://twitter.com/TelAvivUni/status/1098507604790267904,liked,https://www.twitter.com/@trusted_house,@trusted_house,Trusted House will take care of all your housing needs in Israel,Trusted House,,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@DarleneMarshall,@DarleneMarshall,"Author of historical romance, mostly about pirates, privateers, smugglers, and a possum or two. Easily distracted. She/her Represented by @RosenbergLit",Darlene Marshall 🏴‍☠️,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@APPRT,@APPRT,"Never be afraid to trust an unknown future to a known God. - Corrie ten Boom.

Filha do Altíssimo, esposa, mãe e architect to be. (I am married guys)",Ana 💚💛💚💛💚 🇧🇷🇺🇸🇮🇱,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@rajan_2009,@rajan_2009,"Engineer and a Farmer. love to travel places, active in sports. Liverpool YNWA. World Citizen. Believe in a world without any form of discrimination.",Raja רָגָ׳ה ராஜா,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@Timberati,@Timberati,Retired forester. Humboldt State grad. Water master for a nano-water company. Interested in private solutions to public needs. Libertarian. Pro-vax. Pro-GE.,OK Boomer Norm,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@ricardofish,@ricardofish,,Richardi G.,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@khjamjoum,@khjamjoum,"----------- #Math teacher (M.Sc) ----------    #Pilates,#Zumba Instructor, personal trainer,  Huffpost #Blogger & #traveler   
.",💙Kholoud Jamjoum💙,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@pollsstar,@pollsstar,"world traveller, serial hugger, voracious reader, aesthete who loves to chat",polly dymock,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@paraujor,@paraujor,,Patricia Araujo,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@PinkwvPink,@PinkwvPink,NO LISTS OR YOU WILL BE BLOCKED,PINK,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@TelAvivUni,@TelAvivUni,"Leading research university in #Israel and the world. World's 8ᵗʰ in graduate #Startups, top 100 #Innovation. Be Part of the Next Big Idea.",Tel Aviv University,14,,,,,,,
,https://twitter.com/TelAvivUni/status/1098507604790267904,RT,https://www.twitter.com/@Jen65683030,@Jen65683030,prega. no soliciting. no evil. no evil.,Jen,14,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@cking57,@cking57,Christ in the center brings life into focus!,Carol King,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@Timberati,@Timberati,Retired forester. Humboldt State grad. Water master for a nano-water company. Interested in private solutions to public needs. Libertarian. Pro-vax. Pro-GE.,OK Boomer Norm,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@ebbavi,@ebbavi,"Se o PR não fosse Bolsonaro, Moro desarticularia PCC, CV? Paulo Guedes implantaria o Livre Mercado? Weintraub e Damares desconstruiriam a doutrinação? #Bolso22",Dia 15/03 eu vou! -30 bi,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@ricardofish,@ricardofish,,Richardi G.,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@pollsstar,@pollsstar,"world traveller, serial hugger, voracious reader, aesthete who loves to chat",polly dymock,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@jmescoda,@jmescoda,Emprenedor i supervivent.  Some college a l'Escola Universitària d'Empresarials.  Doctorat en Filosofia a la Universitat de la Vida,Josep Maria Escoda,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@G_Voskopoulos,@G_Voskopoulos,"Assoc.Professor,European Studies,f.Head of Deprt.,Inter- European Studies,UoM,Gr,f.Erasmus Ac.Coordinator,JeanMonnet Centre of Excellence Resear.Coordin.2015-18",George Voskopoulos,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@paraujor,@paraujor,,Patricia Araujo,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@PinkwvPink,@PinkwvPink,NO LISTS OR YOU WILL BE BLOCKED,PINK,,,,,,,,
25,https://twitter.com/Jerusalem_Post/status/1098391856075878406,liked,https://www.twitter.com/@AndersonPetron1,@AndersonPetron1,"30 anos em Facilities e Manutenção 
Predial. Cuidando de gente, sempre!",Anderson Petronio ,,,,,,,,
